Resume Preview,Top1_JD,Top1_Score,Top2_JD,Top2_Score,Top3_JD,Top3_Score
"Education Details 
July 2016 to May 2019 BE Electrical And Electronics Engineering Bhopal, Madhya P...",Electrical Engineering_52,0.6359999775886536,Electrical Engineering_53,0.6337000131607056,Electrical Engineering_51,0.6193000078201294
"Education Details 
January 2012 to January 2013 B.E. Electrical  Shivaji University
September 2008...",Electrical Engineering_52,0.5616000294685364,Electrical Engineering_51,0.5498999953269958,Electrical Engineering_53,0.5342000126838684
Skills: 1) MC Office 2) AutoCAD 2016 3) Introductory Knowledge of EPLAN 4) SAP-ERP for Product speci...,Electrical Engineering_51,0.6661999821662903,Electrical Engineering_52,0.6585999727249146,Electrical Engineering_53,0.6488000154495239
"Education Details 

Electrical engineering 


Skill Details 
Microsft office and excell, power...",Electrical Engineering_51,0.669700026512146,Electrical Engineering_52,0.6575999855995178,Electrical Engineering_53,0.6571999788284302
â¢ Achievement oriented with people management skills and an ability to manage change with ease. â...,Electrical Engineering_52,0.6234999895095825,Electrical Engineering_53,0.5990999937057495,Mechanical Engineer_34,0.5906000137329102
"Education Details 
July 2016 to May 2019 BE Electrical And Electronics Engineering Bhopal, Madhya P...",Electrical Engineering_52,0.6359999775886536,Electrical Engineering_53,0.6337000131607056,Electrical Engineering_51,0.6193000078201294
"Education Details 
January 2012 to January 2013 B.E. Electrical  Shivaji University
September 2008...",Electrical Engineering_52,0.5616000294685364,Electrical Engineering_51,0.5498999953269958,Electrical Engineering_53,0.5342000126838684
Skills: 1) MC Office 2) AutoCAD 2016 3) Introductory Knowledge of EPLAN 4) SAP-ERP for Product speci...,Electrical Engineering_51,0.6661999821662903,Electrical Engineering_52,0.6585999727249146,Electrical Engineering_53,0.6488000154495239
"Education Details 

Electrical engineering 


Skill Details 
Microsft office and excell, power...",Electrical Engineering_51,0.669700026512146,Electrical Engineering_52,0.6575999855995178,Electrical Engineering_53,0.6571999788284302
â¢ Achievement oriented with people management skills and an ability to manage change with ease. â...,Electrical Engineering_52,0.6234999895095825,Electrical Engineering_53,0.5990999937057495,Mechanical Engineer_34,0.5906000137329102
"Education Details 
July 2016 to May 2019 BE Electrical And Electronics Engineering Bhopal, Madhya P...",Electrical Engineering_52,0.6359999775886536,Electrical Engineering_53,0.6337000131607056,Electrical Engineering_51,0.6193000078201294
"Education Details 
January 2012 to January 2013 B.E. Electrical  Shivaji University
September 2008...",Electrical Engineering_52,0.5616000294685364,Electrical Engineering_51,0.5498999953269958,Electrical Engineering_53,0.5342000126838684
Skills: 1) MC Office 2) AutoCAD 2016 3) Introductory Knowledge of EPLAN 4) SAP-ERP for Product speci...,Electrical Engineering_51,0.6661999821662903,Electrical Engineering_52,0.6585999727249146,Electrical Engineering_53,0.6488000154495239
"Education Details 

Electrical engineering 


Skill Details 
Microsft office and excell, power...",Electrical Engineering_51,0.669700026512146,Electrical Engineering_52,0.6575999855995178,Electrical Engineering_53,0.6571999788284302
â¢ Achievement oriented with people management skills and an ability to manage change with ease. â...,Electrical Engineering_52,0.6234999895095825,Electrical Engineering_53,0.5990999937057495,Mechanical Engineer_34,0.5906000137329102
"Education Details 
July 2016 to May 2019 BE Electrical And Electronics Engineering Bhopal, Madhya P...",Electrical Engineering_52,0.6359999775886536,Electrical Engineering_53,0.6337000131607056,Electrical Engineering_51,0.6193000078201294
"Education Details 
January 2012 to January 2013 B.E. Electrical  Shivaji University
September 2008...",Electrical Engineering_52,0.5616000294685364,Electrical Engineering_51,0.5498999953269958,Electrical Engineering_53,0.5342000126838684
Skills: 1) MC Office 2) AutoCAD 2016 3) Introductory Knowledge of EPLAN 4) SAP-ERP for Product speci...,Electrical Engineering_51,0.6661999821662903,Electrical Engineering_52,0.6585999727249146,Electrical Engineering_53,0.6488000154495239
"Education Details 

Electrical engineering 


Skill Details 
Microsft office and excell, power...",Electrical Engineering_51,0.669700026512146,Electrical Engineering_52,0.6575999855995178,Electrical Engineering_53,0.6571999788284302
â¢ Achievement oriented with people management skills and an ability to manage change with ease. â...,Electrical Engineering_52,0.6234999895095825,Electrical Engineering_53,0.5990999937057495,Mechanical Engineer_34,0.5906000137329102
"Education Details 
July 2016 to May 2019 BE Electrical And Electronics Engineering Bhopal, Madhya P...",Electrical Engineering_52,0.6359999775886536,Electrical Engineering_53,0.6337000131607056,Electrical Engineering_51,0.6193000078201294
"Education Details 
January 2012 to January 2013 B.E. Electrical  Shivaji University
September 2008...",Electrical Engineering_52,0.5616000294685364,Electrical Engineering_51,0.5498999953269958,Electrical Engineering_53,0.5342000126838684
"Education Details 
 BCA   Vinayaka Missions University
Operations Manager 

Operations Manager
...",Operations Manager_10,0.5819000005722046,Operations Manager_9,0.5669999718666077,HR_66,0.5631999969482422
KEY COMPETENCIES â¶Multi - Operations Managementâ¶People Management â¶Customer Services - Emails ...,Operations Manager_10,0.5860000252723694,Operations Manager_9,0.578000009059906,PMO_64,0.5680000185966492
IT SKILLS â¢ Well versed with MS Office and Internet Applications and various ERP systems implement...,PMO_65,0.5296000242233276,Operations Manager_11,0.5275999903678894,Operations Manager_10,0.5263000130653381
"Education Details 
August 2000 B.E Electronics Pune, Maharashtra Pune University
Operations Manage...",PMO_64,0.6032999753952026,HR_67,0.5945000052452087,HR_66,0.5866000056266785
"Education Details 
 BCA   Vinayaka Missions University
Operations Manager 

Operations Manager
...",Operations Manager_10,0.5819000005722046,Operations Manager_9,0.5669999718666077,HR_66,0.5631999969482422
KEY COMPETENCIES â¶Multi - Operations Managementâ¶People Management â¶Customer Services - Emails ...,Operations Manager_10,0.5860000252723694,Operations Manager_9,0.578000009059906,PMO_64,0.5680000185966492
IT SKILLS â¢ Well versed with MS Office and Internet Applications and various ERP systems implement...,PMO_65,0.5296000242233276,Operations Manager_11,0.5275999903678894,Operations Manager_10,0.5263000130653381
"Education Details 
August 2000 B.E Electronics Pune, Maharashtra Pune University
Operations Manage...",PMO_64,0.6032999753952026,HR_67,0.5945000052452087,HR_66,0.5866000056266785
"Education Details 
 BCA   Vinayaka Missions University
Operations Manager 

Operations Manager
...",Operations Manager_10,0.5819000005722046,Operations Manager_9,0.5669999718666077,HR_66,0.5631999969482422
KEY COMPETENCIES â¶Multi - Operations Managementâ¶People Management â¶Customer Services - Emails ...,Operations Manager_10,0.5860000252723694,Operations Manager_9,0.578000009059906,PMO_64,0.5680000185966492
IT SKILLS â¢ Well versed with MS Office and Internet Applications and various ERP systems implement...,PMO_65,0.5296000242233276,Operations Manager_11,0.5275999903678894,Operations Manager_10,0.5263000130653381
"Education Details 
August 2000 B.E Electronics Pune, Maharashtra Pune University
Operations Manage...",PMO_64,0.6032999753952026,HR_67,0.5945000052452087,HR_66,0.5866000056266785
"Education Details 
 BCA   Vinayaka Missions University
Operations Manager 

Operations Manager
...",Operations Manager_10,0.5819000005722046,Operations Manager_9,0.5669999718666077,HR_66,0.5631999969482422
KEY COMPETENCIES â¶Multi - Operations Managementâ¶People Management â¶Customer Services - Emails ...,Operations Manager_10,0.5860000252723694,Operations Manager_9,0.578000009059906,PMO_64,0.5680000185966492
IT SKILLS â¢ Well versed with MS Office and Internet Applications and various ERP systems implement...,PMO_65,0.5296000242233276,Operations Manager_11,0.5275999903678894,Operations Manager_10,0.5263000130653381
"Education Details 
August 2000 B.E Electronics Pune, Maharashtra Pune University
Operations Manage...",PMO_64,0.6032999753952026,HR_67,0.5945000052452087,HR_66,0.5866000056266785
"Education Details 
 BCA   Vinayaka Missions University
Operations Manager 

Operations Manager
...",Operations Manager_10,0.5819000005722046,Operations Manager_9,0.5669999718666077,HR_66,0.5631999969482422
KEY COMPETENCIES â¶Multi - Operations Managementâ¶People Management â¶Customer Services - Emails ...,Operations Manager_10,0.5860000252723694,Operations Manager_9,0.578000009059906,PMO_64,0.5680000185966492
IT SKILLS â¢ Well versed with MS Office and Internet Applications and various ERP systems implement...,PMO_65,0.5296000242233276,Operations Manager_11,0.5275999903678894,Operations Manager_10,0.5263000130653381
"Education Details 
August 2000 B.E Electronics Pune, Maharashtra Pune University
Operations Manage...",PMO_64,0.6032999753952026,HR_67,0.5945000052452087,HR_66,0.5866000056266785
"Education Details 
 BCA   Vinayaka Missions University
Operations Manager 

Operations Manager
...",Operations Manager_10,0.5819000005722046,Operations Manager_9,0.5669999718666077,HR_66,0.5631999969482422
KEY COMPETENCIES â¶Multi - Operations Managementâ¶People Management â¶Customer Services - Emails ...,Operations Manager_10,0.5860000252723694,Operations Manager_9,0.578000009059906,PMO_64,0.5680000185966492
IT SKILLS â¢ Well versed with MS Office and Internet Applications and various ERP systems implement...,PMO_65,0.5296000242233276,Operations Manager_11,0.5275999903678894,Operations Manager_10,0.5263000130653381
"Education Details 
August 2000 B.E Electronics Pune, Maharashtra Pune University
Operations Manage...",PMO_64,0.6032999753952026,HR_67,0.5945000052452087,HR_66,0.5866000056266785
"Education Details 
 BCA   Vinayaka Missions University
Operations Manager 

Operations Manager
...",Operations Manager_10,0.5819000005722046,Operations Manager_9,0.5669999718666077,HR_66,0.5631999969482422
KEY COMPETENCIES â¶Multi - Operations Managementâ¶People Management â¶Customer Services - Emails ...,Operations Manager_10,0.5860000252723694,Operations Manager_9,0.578000009059906,PMO_64,0.5680000185966492
IT SKILLS â¢ Well versed with MS Office and Internet Applications and various ERP systems implement...,PMO_65,0.5296000242233276,Operations Manager_11,0.5275999903678894,Operations Manager_10,0.5263000130653381
"Education Details 
August 2000 B.E Electronics Pune, Maharashtra Pune University
Operations Manage...",PMO_64,0.6032999753952026,HR_67,0.5945000052452087,HR_66,0.5866000056266785
"Education Details 
 BCA   Vinayaka Missions University
Operations Manager 

Operations Manager
...",Operations Manager_10,0.5819000005722046,Operations Manager_9,0.5669999718666077,HR_66,0.5631999969482422
KEY COMPETENCIES â¶Multi - Operations Managementâ¶People Management â¶Customer Services - Emails ...,Operations Manager_10,0.5860000252723694,Operations Manager_9,0.578000009059906,PMO_64,0.5680000185966492
IT SKILLS â¢ Well versed with MS Office and Internet Applications and various ERP systems implement...,PMO_65,0.5296000242233276,Operations Manager_11,0.5275999903678894,Operations Manager_10,0.5263000130653381
"Education Details 
August 2000 B.E Electronics Pune, Maharashtra Pune University
Operations Manage...",PMO_64,0.6032999753952026,HR_67,0.5945000052452087,HR_66,0.5866000056266785
"Education Details 
 BCA   Vinayaka Missions University
Operations Manager 

Operations Manager
...",Operations Manager_10,0.5819000005722046,Operations Manager_9,0.5669999718666077,HR_66,0.5631999969482422
KEY COMPETENCIES â¶Multi - Operations Managementâ¶People Management â¶Customer Services - Emails ...,Operations Manager_10,0.5860000252723694,Operations Manager_9,0.578000009059906,PMO_64,0.5680000185966492
IT SKILLS â¢ Well versed with MS Office and Internet Applications and various ERP systems implement...,PMO_65,0.5296000242233276,Operations Manager_11,0.5275999903678894,Operations Manager_10,0.5263000130653381
"Education Details 
August 2000 B.E Electronics Pune, Maharashtra Pune University
Operations Manage...",PMO_64,0.6032999753952026,HR_67,0.5945000052452087,HR_66,0.5866000056266785
"Education Details 
 BCA   Vinayaka Missions University
Operations Manager 

Operations Manager
...",Operations Manager_10,0.5819000005722046,Operations Manager_9,0.5669999718666077,HR_66,0.5631999969482422
KEY COMPETENCIES â¶Multi - Operations Managementâ¶People Management â¶Customer Services - Emails ...,Operations Manager_10,0.5860000252723694,Operations Manager_9,0.578000009059906,PMO_64,0.5680000185966492
IT SKILLS â¢ Well versed with MS Office and Internet Applications and various ERP systems implement...,PMO_65,0.5296000242233276,Operations Manager_11,0.5275999903678894,Operations Manager_10,0.5263000130653381
"Education Details 
August 2000 B.E Electronics Pune, Maharashtra Pune University
Operations Manage...",PMO_64,0.6032999753952026,HR_67,0.5945000052452087,HR_66,0.5866000056266785
Technical Skills / Responsibilities: â¢ Hands on Experience with Production and Maintenance of Proj...,Python Developer_7,0.6284999847412109,HR_66,0.6104000210762024,DotNet Developer_57,0.5963000059127808
"Education Details 
June 2013 to June 2016 Diploma Computer science Pune, Maharashtra Aissms
June 2...",Python Developer_8,0.6492000222206116,Python Developer_7,0.5889999866485596,Data Science_50,0.5458999872207642
"TECHNICAL PROFICIENCIES Platform: Ubuntu/Fedora/Cent OS/Windows Database: MySQL Languages: Python, T...",Python Developer_8,0.6093999743461609,Python Developer_7,0.5726000070571899,Java Developer_2,0.5278000235557556
"Technical Skills: Languages Python Python Framework Django, DRF Databases MySQL, Oracle, Sqlite, Mon...",Python Developer_6,0.5812000036239624,Python Developer_8,0.5630999803543091,Python Developer_7,0.5461000204086304
"Training attended: 1. Successfully completed ESD program conducted by Zensar Technologies, Pune in 2...",Data Science_48,0.4738999903202057,Arts_69,0.4731999933719635,Mechanical Engineer_35,0.46560001373291016
"â¢ Operating Systems: Windows â¢ Others: MS Excel, MS Office, MS Power Point Key Projects Handled ...",Python Developer_8,0.6600000262260437,Python Developer_7,0.6055999994277954,Database_47,0.6004999876022339
Technical Skills / Responsibilities: â¢ Hands on Experience with Production and Maintenance of Proj...,Python Developer_7,0.6284999847412109,HR_66,0.6104000210762024,DotNet Developer_57,0.5963000059127808
"Education Details 
June 2013 to June 2016 Diploma Computer science Pune, Maharashtra Aissms
June 2...",Python Developer_8,0.6492000222206116,Python Developer_7,0.5889999866485596,Data Science_50,0.5458999872207642
"TECHNICAL PROFICIENCIES Platform: Ubuntu/Fedora/Cent OS/Windows Database: MySQL Languages: Python, T...",Python Developer_8,0.6093999743461609,Python Developer_7,0.5726000070571899,Java Developer_2,0.5278000235557556
"Technical Skills: Languages Python Python Framework Django, DRF Databases MySQL, Oracle, Sqlite, Mon...",Python Developer_6,0.5812000036239624,Python Developer_8,0.5630999803543091,Python Developer_7,0.5461000204086304
"Training attended: 1. Successfully completed ESD program conducted by Zensar Technologies, Pune in 2...",Data Science_48,0.4738999903202057,Arts_69,0.4731999933719635,Mechanical Engineer_35,0.46560001373291016
"â¢ Operating Systems: Windows â¢ Others: MS Excel, MS Office, MS Power Point Key Projects Handled ...",Python Developer_8,0.6600000262260437,Python Developer_7,0.6055999994277954,Database_47,0.6004999876022339
Technical Skills / Responsibilities: â¢ Hands on Experience with Production and Maintenance of Proj...,Python Developer_7,0.6284999847412109,HR_66,0.6104000210762024,DotNet Developer_57,0.5963000059127808
"Education Details 
June 2013 to June 2016 Diploma Computer science Pune, Maharashtra Aissms
June 2...",Python Developer_8,0.6492000222206116,Python Developer_7,0.5889999866485596,Data Science_50,0.5458999872207642
"TECHNICAL PROFICIENCIES Platform: Ubuntu/Fedora/Cent OS/Windows Database: MySQL Languages: Python, T...",Python Developer_8,0.6093999743461609,Python Developer_7,0.5726000070571899,Java Developer_2,0.5278000235557556
"Technical Skills: Languages Python Python Framework Django, DRF Databases MySQL, Oracle, Sqlite, Mon...",Python Developer_6,0.5812000036239624,Python Developer_8,0.5630999803543091,Python Developer_7,0.5461000204086304
"Training attended: 1. Successfully completed ESD program conducted by Zensar Technologies, Pune in 2...",Data Science_48,0.4738999903202057,Arts_69,0.4731999933719635,Mechanical Engineer_35,0.46560001373291016
"â¢ Operating Systems: Windows â¢ Others: MS Excel, MS Office, MS Power Point Key Projects Handled ...",Python Developer_8,0.6600000262260437,Python Developer_7,0.6055999994277954,Database_47,0.6004999876022339
Technical Skills / Responsibilities: â¢ Hands on Experience with Production and Maintenance of Proj...,Python Developer_7,0.6284999847412109,HR_66,0.6104000210762024,DotNet Developer_57,0.5963000059127808
"Education Details 
June 2013 to June 2016 Diploma Computer science Pune, Maharashtra Aissms
June 2...",Python Developer_8,0.6492000222206116,Python Developer_7,0.5889999866485596,Data Science_50,0.5458999872207642
"TECHNICAL PROFICIENCIES Platform: Ubuntu/Fedora/Cent OS/Windows Database: MySQL Languages: Python, T...",Python Developer_8,0.6093999743461609,Python Developer_7,0.5726000070571899,Java Developer_2,0.5278000235557556
"Technical Skills: Languages Python Python Framework Django, DRF Databases MySQL, Oracle, Sqlite, Mon...",Python Developer_6,0.5812000036239624,Python Developer_8,0.5630999803543091,Python Developer_7,0.5461000204086304
"Training attended: 1. Successfully completed ESD program conducted by Zensar Technologies, Pune in 2...",Data Science_48,0.4738999903202057,Arts_69,0.4731999933719635,Mechanical Engineer_35,0.46560001373291016
"â¢ Operating Systems: Windows â¢ Others: MS Excel, MS Office, MS Power Point Key Projects Handled ...",Python Developer_8,0.6600000262260437,Python Developer_7,0.6055999994277954,Database_47,0.6004999876022339
Technical Skills / Responsibilities: â¢ Hands on Experience with Production and Maintenance of Proj...,Python Developer_7,0.6284999847412109,HR_66,0.6104000210762024,DotNet Developer_57,0.5963000059127808
"Education Details 
June 2013 to June 2016 Diploma Computer science Pune, Maharashtra Aissms
June 2...",Python Developer_8,0.6492000222206116,Python Developer_7,0.5889999866485596,Data Science_50,0.5458999872207642
"TECHNICAL PROFICIENCIES Platform: Ubuntu/Fedora/Cent OS/Windows Database: MySQL Languages: Python, T...",Python Developer_8,0.6093999743461609,Python Developer_7,0.5726000070571899,Java Developer_2,0.5278000235557556
"Technical Skills: Languages Python Python Framework Django, DRF Databases MySQL, Oracle, Sqlite, Mon...",Python Developer_6,0.5812000036239624,Python Developer_8,0.5630999803543091,Python Developer_7,0.5461000204086304
"Training attended: 1. Successfully completed ESD program conducted by Zensar Technologies, Pune in 2...",Data Science_48,0.4738999903202057,Arts_69,0.4731999933719635,Mechanical Engineer_35,0.46560001373291016
"â¢ Operating Systems: Windows â¢ Others: MS Excel, MS Office, MS Power Point Key Projects Handled ...",Python Developer_8,0.6600000262260437,Python Developer_7,0.6055999994277954,Database_47,0.6004999876022339
Technical Skills / Responsibilities: â¢ Hands on Experience with Production and Maintenance of Proj...,Python Developer_7,0.6284999847412109,HR_66,0.6104000210762024,DotNet Developer_57,0.5963000059127808
"Education Details 
June 2013 to June 2016 Diploma Computer science Pune, Maharashtra Aissms
June 2...",Python Developer_8,0.6492000222206116,Python Developer_7,0.5889999866485596,Data Science_50,0.5458999872207642
"TECHNICAL PROFICIENCIES Platform: Ubuntu/Fedora/Cent OS/Windows Database: MySQL Languages: Python, T...",Python Developer_8,0.6093999743461609,Python Developer_7,0.5726000070571899,Java Developer_2,0.5278000235557556
"Technical Skills: Languages Python Python Framework Django, DRF Databases MySQL, Oracle, Sqlite, Mon...",Python Developer_6,0.5812000036239624,Python Developer_8,0.5630999803543091,Python Developer_7,0.5461000204086304
"Training attended: 1. Successfully completed ESD program conducted by Zensar Technologies, Pune in 2...",Data Science_48,0.4738999903202057,Arts_69,0.4731999933719635,Mechanical Engineer_35,0.46560001373291016
"â¢ Operating Systems: Windows â¢ Others: MS Excel, MS Office, MS Power Point Key Projects Handled ...",Python Developer_8,0.6600000262260437,Python Developer_7,0.6055999994277954,Database_47,0.6004999876022339
Technical Skills / Responsibilities: â¢ Hands on Experience with Production and Maintenance of Proj...,Python Developer_7,0.6284999847412109,HR_66,0.6104000210762024,DotNet Developer_57,0.5963000059127808
"Education Details 
June 2013 to June 2016 Diploma Computer science Pune, Maharashtra Aissms
June 2...",Python Developer_8,0.6492000222206116,Python Developer_7,0.5889999866485596,Data Science_50,0.5458999872207642
"TECHNICAL PROFICIENCIES Platform: Ubuntu/Fedora/Cent OS/Windows Database: MySQL Languages: Python, T...",Python Developer_8,0.6093999743461609,Python Developer_7,0.5726000070571899,Java Developer_2,0.5278000235557556
"Technical Skills: Languages Python Python Framework Django, DRF Databases MySQL, Oracle, Sqlite, Mon...",Python Developer_6,0.5812000036239624,Python Developer_8,0.5630999803543091,Python Developer_7,0.5461000204086304
"Training attended: 1. Successfully completed ESD program conducted by Zensar Technologies, Pune in 2...",Data Science_48,0.4738999903202057,Arts_69,0.4731999933719635,Mechanical Engineer_35,0.46560001373291016
"â¢ Operating Systems: Windows â¢ Others: MS Excel, MS Office, MS Power Point Key Projects Handled ...",Python Developer_8,0.6600000262260437,Python Developer_7,0.6055999994277954,Database_47,0.6004999876022339
Technical Skills / Responsibilities: â¢ Hands on Experience with Production and Maintenance of Proj...,Python Developer_7,0.6284999847412109,HR_66,0.6104000210762024,DotNet Developer_57,0.5963000059127808
"Education Details 
June 2013 to June 2016 Diploma Computer science Pune, Maharashtra Aissms
June 2...",Python Developer_8,0.6492000222206116,Python Developer_7,0.5889999866485596,Data Science_50,0.5458999872207642
"TECHNICAL PROFICIENCIES Platform: Ubuntu/Fedora/Cent OS/Windows Database: MySQL Languages: Python, T...",Python Developer_8,0.6093999743461609,Python Developer_7,0.5726000070571899,Java Developer_2,0.5278000235557556
"Technical Skills: Languages Python Python Framework Django, DRF Databases MySQL, Oracle, Sqlite, Mon...",Python Developer_6,0.5812000036239624,Python Developer_8,0.5630999803543091,Python Developer_7,0.5461000204086304
"Training attended: 1. Successfully completed ESD program conducted by Zensar Technologies, Pune in 2...",Data Science_48,0.4738999903202057,Arts_69,0.4731999933719635,Mechanical Engineer_35,0.46560001373291016
"â¢ Operating Systems: Windows â¢ Others: MS Excel, MS Office, MS Power Point Key Projects Handled ...",Python Developer_8,0.6600000262260437,Python Developer_7,0.6055999994277954,Database_47,0.6004999876022339
"Skills VISA B1-VISA (USA) Onsite Visits to Sweden & US (Seattle) Education Details 
January 2013 Po...",DevOps Engineer_3,0.6115999817848206,Python Developer_7,0.567799985408783,DevOps Engineer_4,0.4781000018119812
"Software Proficiency: â¢ Languages: Basics of C, SQL, PL/SQL,JAVA,JAVAEE,Javascript,HTML,CSS,jquery...",Java Developer_2,0.6279000043869019,Data Science_49,0.6172000169754028,Database_45,0.6115999817848206
CORE COMPETENCIES ~ Ant ~ Maven ~ GIT ~ Bitbucket ~ Jenkins ~ Linux ~ Ansible ~ Shell Scripting ~Req...,DevOps Engineer_3,0.6830000281333923,Java Developer_0,0.6202999949455261,Python Developer_7,0.6092000007629395
"Technical Skills Key Skills MS Technology .Net, SharePoint, MS SQL and Oracle PL/SQL Project Managem...",Database_45,0.6449000239372253,Data Science_49,0.6395000219345093,DotNet Developer_57,0.6385999917984009
Core skills â¢ Project / Program Management â¢ Agile / Scrum Management â¢ Risk /Client Managemen...,Database_47,0.628600001335144,Database_45,0.6147000193595886,Sales_44,0.6111999750137329
"Total IT Experience 15 years. Core expertise in Data Base Design, PHP, Python, MySql, JavaScript, HT...",HR_67,0.5891000032424927,HR_66,0.5834000110626221,Database_46,0.5719000101089478
"TECHNICAL SKILLS â¢ HP ALM, RTC and JIRA â¢ AS400 (iSeries) with SQL â¢ Test Automation: X- Frame...",Data Science_48,0.6061999797821045,Testing_15,0.5889000296592712,Testing_17,0.5859000086784363
"Skills VISA B1-VISA (USA) Onsite Visits to Sweden & US (Seattle) Education Details 
January 2013 Po...",DevOps Engineer_3,0.6115999817848206,Python Developer_7,0.567799985408783,DevOps Engineer_4,0.4781000018119812
"Software Proficiency: â¢ Languages: Basics of C, SQL, PL/SQL,JAVA,JAVAEE,Javascript,HTML,CSS,jquery...",Java Developer_2,0.6279000043869019,Data Science_49,0.6172000169754028,Database_45,0.6115999817848206
CORE COMPETENCIES ~ Ant ~ Maven ~ GIT ~ Bitbucket ~ Jenkins ~ Linux ~ Ansible ~ Shell Scripting ~Req...,DevOps Engineer_3,0.6830000281333923,Java Developer_0,0.6202999949455261,Python Developer_7,0.6092000007629395
"Skills VISA B1-VISA (USA) Onsite Visits to Sweden & US (Seattle) Education Details 
January 2013 Po...",DevOps Engineer_3,0.6115999817848206,Python Developer_7,0.567799985408783,DevOps Engineer_4,0.4781000018119812
"Software Proficiency: â¢ Languages: Basics of C, SQL, PL/SQL,JAVA,JAVAEE,Javascript,HTML,CSS,jquery...",Java Developer_2,0.6279000043869019,Data Science_49,0.6172000169754028,Database_45,0.6115999817848206
CORE COMPETENCIES ~ Ant ~ Maven ~ GIT ~ Bitbucket ~ Jenkins ~ Linux ~ Ansible ~ Shell Scripting ~Req...,DevOps Engineer_3,0.6830000281333923,Java Developer_0,0.6202999949455261,Python Developer_7,0.6092000007629395
"Skills VISA B1-VISA (USA) Onsite Visits to Sweden & US (Seattle) Education Details 
January 2013 Po...",DevOps Engineer_3,0.6115999817848206,Python Developer_7,0.567799985408783,DevOps Engineer_4,0.4781000018119812
"Software Proficiency: â¢ Languages: Basics of C, SQL, PL/SQL,JAVA,JAVAEE,Javascript,HTML,CSS,jquery...",Java Developer_2,0.6279000043869019,Data Science_49,0.6172000169754028,Database_45,0.6115999817848206
CORE COMPETENCIES ~ Ant ~ Maven ~ GIT ~ Bitbucket ~ Jenkins ~ Linux ~ Ansible ~ Shell Scripting ~Req...,DevOps Engineer_3,0.6830000281333923,Java Developer_0,0.6202999949455261,Python Developer_7,0.6092000007629395
"Skills VISA B1-VISA (USA) Onsite Visits to Sweden & US (Seattle) Education Details 
January 2013 Po...",DevOps Engineer_3,0.6115999817848206,Python Developer_7,0.567799985408783,DevOps Engineer_4,0.4781000018119812
"Software Proficiency: â¢ Languages: Basics of C, SQL, PL/SQL,JAVA,JAVAEE,Javascript,HTML,CSS,jquery...",Java Developer_2,0.6279000043869019,Data Science_49,0.6172000169754028,Database_45,0.6115999817848206
CORE COMPETENCIES ~ Ant ~ Maven ~ GIT ~ Bitbucket ~ Jenkins ~ Linux ~ Ansible ~ Shell Scripting ~Req...,DevOps Engineer_3,0.6830000281333923,Java Developer_0,0.6202999949455261,Python Developer_7,0.6092000007629395
"Skills VISA B1-VISA (USA) Onsite Visits to Sweden & US (Seattle) Education Details 
January 2013 Po...",DevOps Engineer_3,0.6115999817848206,Python Developer_7,0.567799985408783,DevOps Engineer_4,0.4781000018119812
"Software Proficiency: â¢ Languages: Basics of C, SQL, PL/SQL,JAVA,JAVAEE,Javascript,HTML,CSS,jquery...",Java Developer_2,0.6279000043869019,Data Science_49,0.6172000169754028,Database_45,0.6115999817848206
CORE COMPETENCIES ~ Ant ~ Maven ~ GIT ~ Bitbucket ~ Jenkins ~ Linux ~ Ansible ~ Shell Scripting ~Req...,DevOps Engineer_3,0.6830000281333923,Java Developer_0,0.6202999949455261,Python Developer_7,0.6092000007629395
"Skills VISA B1-VISA (USA) Onsite Visits to Sweden & US (Seattle) Education Details 
January 2013 Po...",DevOps Engineer_3,0.6115999817848206,Python Developer_7,0.567799985408783,DevOps Engineer_4,0.4781000018119812
"Software Proficiency: â¢ Languages: Basics of C, SQL, PL/SQL,JAVA,JAVAEE,Javascript,HTML,CSS,jquery...",Java Developer_2,0.6279000043869019,Data Science_49,0.6172000169754028,Database_45,0.6115999817848206
CORE COMPETENCIES ~ Ant ~ Maven ~ GIT ~ Bitbucket ~ Jenkins ~ Linux ~ Ansible ~ Shell Scripting ~Req...,DevOps Engineer_3,0.6830000281333923,Java Developer_0,0.6202999949455261,Python Developer_7,0.6092000007629395
"Skills VISA B1-VISA (USA) Onsite Visits to Sweden & US (Seattle) Education Details 
January 2013 Po...",DevOps Engineer_3,0.6115999817848206,Python Developer_7,0.567799985408783,DevOps Engineer_4,0.4781000018119812
"Software Proficiency: â¢ Languages: Basics of C, SQL, PL/SQL,JAVA,JAVAEE,Javascript,HTML,CSS,jquery...",Java Developer_2,0.6279000043869019,Data Science_49,0.6172000169754028,Database_45,0.6115999817848206
CORE COMPETENCIES ~ Ant ~ Maven ~ GIT ~ Bitbucket ~ Jenkins ~ Linux ~ Ansible ~ Shell Scripting ~Req...,DevOps Engineer_3,0.6830000281333923,Java Developer_0,0.6202999949455261,Python Developer_7,0.6092000007629395
"Skills VISA B1-VISA (USA) Onsite Visits to Sweden & US (Seattle) Education Details 
January 2013 Po...",DevOps Engineer_3,0.6115999817848206,Python Developer_7,0.567799985408783,DevOps Engineer_4,0.4781000018119812
"Software Proficiency: â¢ Languages: Basics of C, SQL, PL/SQL,JAVA,JAVAEE,Javascript,HTML,CSS,jquery...",Java Developer_2,0.6279000043869019,Data Science_49,0.6172000169754028,Database_45,0.6115999817848206
